run_id,initial_case_id,initial_label,psi0,psi0_lower,psi0_upper,schedule_id,binary_sequence,on_count,on_fraction,theta_1in_t0,theta_5in_t0,theta_9in_t0,theta_1in_t1,theta_5in_t1,theta_9in_t1,theta_1in_t2,theta_5in_t2,theta_9in_t2,theta_1in_t3,theta_5in_t3,theta_9in_t3,theta_1in_t4,theta_5in_t4,theta_9in_t4
run_0016,dry_001,dry,-2.19,-2.19,-1.38,sched_0016,1111,4,1,15.3559232716744,15.3559232716744,15.3559232716744,24.607951942374,24.5421394374288,24.4779067606002,24.995978154296,24.9959654733571,24.995956498286,24.9999967095452,24.9999967095162,24.9999967094941,24.999999776703,24.9999997767028,24.9999997767026
run_0017,dry_002,dry,-2.10961623278784,-2.19,-1.38,sched_0001,0000,0,0,15.3793658385716,15.3793658385716,15.3793658385716,15.3790567774606,15.3793658385644,15.3793658385716,15.3787596034082,15.3793658383601,15.3793658385716,15.3784734611944,15.3793658370634,15.3793658385716,15.3781975730737,15.3793658325736,15.3793658385716
run_0018,dry_002,dry,-2.10961623278784,-2.19,-1.38,sched_0002,0001,1,0.25,15.3793658385716,15.3793658385716,15.3793658385716,15.3790567774606,15.3793658385644,15.3793658385716,15.3787596034082,15.3793658383601,15.3793658385716,15.3784734611944,15.3793658370634,15.3793658385716,24.6105613453033,24.5456478987178,24.4824571100156
run_0019,dry_002,dry,-2.10961623278784,-2.19,-1.38,sched_0003,0010,1,0.25,15.3793658385716,15.3793658385716,15.3793658385716,15.3790567774606,15.3793658385644,15.3793658385716,15.3787596034082,15.3793658383601,15.3793658385716,24.6105632722928,24.5456504280525,24.4824602173807,18.4084067540279,19.468340822627,20.1760837866887
run_0020,dry_002,dry,-2.10961623278784,-2.19,-1.38,sched_0004,0011,2,0.5,15.3793658385716,15.3793658385716,15.3793658385716,15.3790567774606,15.3793658385644,15.3793658385716,15.3787596034082,15.3793658383601,15.3793658385716,24.6105632722928,24.5456504280525,24.4824602173807,24.9960263514933,24.9960139459835,24.9960051661701
run_0021,dry_002,dry,-2.10961623278784,-2.19,-1.38,sched_0005,0100,1,0.25,15.3793658385716,15.3793658385716,15.3793658385716,15.3790567774606,15.3793658385644,15.3793658385716,24.6105659728818,24.5456541142471,24.4824651621214,18.4084074311625,19.4683416481655,20.1760846759703,17.4175484036779,18.2115757209978,18.7777203984597
run_0022,dry_002,dry,-2.10961623278784,-2.19,-1.38,sched_0006,0101,2,0.5,15.3793658385716,15.3793658385716,15.3793658385716,15.3790567774606,15.3793658385644,15.3793658385716,24.6105659728818,24.5456541142471,24.4824651621214,18.4084074311625,19.4683416481655,20.1760846759703,24.8930044922132,24.8877302719165,24.883665464762
run_0023,dry_002,dry,-2.10961623278784,-2.19,-1.38,sched_0007,0110,2,0.5,15.3793658385716,15.3793658385716,15.3793658385716,15.3790567774606,15.3793658385644,15.3793658385716,24.6105659728818,24.5456541142471,24.4824651621214,24.9960264056417,24.9960140003564,24.9960052209067,18.483024283625,19.5589682538457,20.2733922647199
run_0024,dry_002,dry,-2.10961623278784,-2.19,-1.38,sched_0008,0111,3,0.75,15.3793658385716,15.3793658385716,15.3793658385716,15.3790567774606,15.3793658385644,15.3793658385716,24.6105659728818,24.5456541142471,24.4824651621214,24.9960264056417,24.9960140003564,24.9960052209067,24.999996748936,24.9999967489083,24.9999967488868
run_0025,dry_002,dry,-2.10961623278784,-2.19,-1.38,sched_0009,1000,1,0.25,15.3793658385716,15.3793658385716,15.3793658385716,24.6105686908182,24.5456577662501,24.4824698886857,18.4084080799345,19.4683424391046,20.1760855278849,17.4175486428804,18.2115760356672,18.7777207592521,16.9755791222473,17.6221697421443,18.0941581686619
run_0026,dry_002,dry,-2.10961623278784,-2.19,-1.38,sched_0010,1001,2,0.5,15.3793658385716,15.3793658385716,15.3793658385716,24.6105686908182,24.5456577662501,24.4824698886857,18.4084080799345,19.4683424391046,20.1760855278849,17.4175486428804,18.2115760356672,18.7777207592521,24.843089330096,24.8322061345988,24.8234952673868
run_0027,dry_002,dry,-2.10961623278784,-2.19,-1.38,sched_0011,1010,2,0.5,15.3793658385716,15.3793658385716,15.3793658385716,24.6105686908182,24.5456577662501,24.4824698886857,18.4084080799345,19.4683424391046,20.1760855278849,24.8930045185863,24.8877303007333,24.8836654955435,18.4657890701823,19.5380935127186,20.2510326652988
run_0028,dry_002,dry,-2.10961623278784,-2.19,-1.38,sched_0012,1011,3,0.75,15.3793658385716,15.3793658385716,15.3793658385716,24.6105686908182,24.5456577662501,24.4824698886857,18.4084080799345,19.4683424391046,20.1760855278849,24.8930045185863,24.8877303007333,24.8836654955435,24.9995533844287,24.9995531513996,24.9995529872342
run_0029,dry_002,dry,-2.10961623278784,-2.19,-1.38,sched_0013,1100,2,0.5,15.3793658385716,15.3793658385716,15.3793658385716,24.6105686908182,24.5456577662501,24.4824698886857,24.9960264574391,24.9960140524049,24.9960052731228,18.4830242918369,19.5589682637842,20.2733922753576,17.4446827626828,18.2472339619652,18.8185665407611
run_0030,dry_002,dry,-2.10961623278784,-2.19,-1.38,sched_0014,1101,3,0.75,15.3793658385716,15.3793658385716,15.3793658385716,24.6105686908182,24.5456577662501,24.4824698886857,24.9960264574391,24.9960140524049,24.9960052731228,18.4830242918369,19.5589682637842,20.2733922753576,24.895990383982,24.8909893071515,24.887143730713
